GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurredLosses,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserves2007,IncrementalPaid
13439,Partners Mut Ins Co,2003,2005,3,63,27,17,305,4,301,1,0.0,12.0
13439,Partners Mut Ins Co,2003,2006,4,83,47,22,305,4,301,1,0.0,20.0
13439,Partners Mut Ins Co,2003,2007,5,100,64,22,305,4,301,1,0.0,17.0
13439,Partners Mut Ins Co,2003,2008,6,112,90,17,305,4,301,1,0.0,26.0
13439,Partners Mut Ins Co,2003,2009,7,120,96,16,305,4,301,1,0.0,6.0
13439,Partners Mut Ins Co,2003,2010,8,123,103,11,305,4,301,1,0.0,7.0
13439,Partners Mut Ins Co,2003,2011,9,123,106,6,305,4,301,1,0.0,3.0
13439,Partners Mut Ins Co,2003,2012,10,124,120,4,305,4,301,1,0.0,14.0
13439,Partners Mut Ins Co,2004,2004,1,97,14,51,347,4,343,1,0.0,14.0
13439,Partners Mut Ins Co,2004,2005,2,130,75,26,347,4,343,1,0.0,61.0
13439,Partners Mut Ins Co,2004,2006,3,160,95,29,347,4,343,1,0.0,20.0
13439,Partners Mut Ins Co,2004,2007,4,215,139,37,347,4,343,1,0.0,44.0
13439,Partners Mut Ins Co,2004,2008,5,261,201,33,347,4,343,1,0.0,62.0
13439,Partners Mut Ins Co,2004,2009,6,269,226,26,347,4,343,1,0.0,25.0
13439,Partners Mut Ins Co,2004,2010,7,326,285,24,347,4,343,1,0.0,59.0
13439,Partners Mut Ins Co,2004,2011,8,322,305,16,347,4,343,1,0.0,20.0
13439,Partners Mut Ins Co,2004,2012,9,318,308,8,347,4,343,1,0.0,3.0
13439,Partners Mut Ins Co,2004,2013,10,317,309,5,347,4,343,1,0.0,1.0
13439,Partners Mut Ins Co,2005,2005,1,100,19,67,407,5,402,1,0.0,19.0
13439,Partners Mut Ins Co,2005,2006,2,98,39,40,407,5,402,1,0.0,20.0
13439,Partners Mut Ins Co,2005,2007,3,138,62,44,407,5,402,1,0.0,23.0
13439,Partners Mut Ins Co,2005,2008,4,165,94,43,407,5,402,1,0.0,32.0
13439,Partners Mut Ins Co,2005,2009,5,178,138,30,407,5,402,1,0.0,44.0
13439,Partners Mut Ins Co,2005,2010,6,176,147,22,407,5,402,1,0.0,9.0
13439,Partners Mut Ins Co,2005,2011,7,176,152,18,407,5,402,1,0.0,5.0
13439,Partners Mut Ins Co,2005,2012,8,176,159,9,407,5,402,1,0.0,7.0
13439,Partners Mut Ins Co,2005,2013,9,190,180,5,407,5,402,1,0.0,21.0
13439,Partners Mut Ins Co,2005,2014,10,195,190,4,407,5,402,1,0.0,10.0
13439,Partners Mut Ins Co,2006,2006,1,115,14,83,411,6,405,1,0.0,14.0
13439,Partners Mut Ins Co,2006,2007,2,113,27,71,411,6,405,1,0.0,13.0
13439,Partners Mut Ins Co,2006,2008,3,119,35,63,411,6,405,1,0.0,8.0
13439,Partners Mut Ins Co,2006,2009,4,127,50,40,411,6,405,1,0.0,15.0
13439,Partners Mut Ins Co,2006,2010,5,128,78,32,411,6,405,1,0.0,28.0
13439,Partners Mut Ins Co,2006,2011,6,122,90,23,411,6,405,1,0.0,12.0
13439,Partners Mut Ins Co,2006,2012,7,116,98,12,411,6,405,1,0.0,8.0
13439,Partners Mut Ins Co,2006,2013,8,115,103,8,411,6,405,1,0.0,5.0
13439,Partners Mut Ins Co,2006,2014,9,124,111,7,411,6,405,1,0.0,8.0
13439,Partners Mut Ins Co,2006,2015,10,123,114,5,411,6,405,1,0.0,3.0
13439,Partners Mut Ins Co,2007,2007,1,163,13,136,412,7,404,1,0.0,13.0
13439,Partners Mut Ins Co,2007,2008,2,121,22,88,412,7,404,1,0.0,9.0
13439,Partners Mut Ins Co,2007,2009,3,117,37,63,412,7,404,1,0.0,15.0
13439,Partners Mut Ins Co,2007,2010,4,119,53,44,412,7,404,1,0.0,16.0
13439,Partners Mut Ins Co,2007,2011,5,127,71,34,412,7,404,1,0.0,18.0
13439,Partners Mut Ins Co,2007,2012,6,132,79,23,412,7,404,1,0.0,8.0
13439,Partners Mut Ins Co,2007,2013,7,138,102,17,412,7,404,1,0.0,23.0
13439,Partners Mut Ins Co,2007,2014,8,146,107,14,412,7,404,1,0.0,5.0
13439,Partners Mut Ins Co,2007,2015,9,151,112,9,412,7,404,1,0.0,5.0
13439,Partners Mut Ins Co,2007,2016,10,155,141,8,412,7,404,1,0.0,29.0
1252,Penn Miller Grp,1998,1998,1,381,100,201,1180,170,1010,0,3719.51,100.0
1252,Penn Miller Grp,1998,1999,2,439,143,129,1180,170,1010,0,3719.51,43.0
1252,Penn Miller Grp,1998,2000,3,264,169,50,1180,170,1010,0,3719.51,26.0
1252,Penn Miller Grp,1998,2002,5,396,351,25,1180,170,1010,0,3719.51,182.0
1252,Penn Miller Grp,1998,2003,6,421,373,1,1180,170,1010,0,3719.51,22.0
1252,Penn Miller Grp,1998,2004,7,502,491,0,1180,170,1010,0,3719.51,118.0
1252,Penn Miller Grp,1998,2005,8,494,494,0,1180,170,1010,0,3719.51,3.0
1252,Penn Miller Grp,1999,1999,1,449,113,152,1142,198,944,0,3719.51,113.0
1252,Penn Miller Grp,1999,2000,2,657,438,91,1142,198,944,0,3719.51,325.0
1252,Penn Miller Grp,1999,2001,3,731,619,29,1142,198,944,0,3719.51,181.0
1252,Penn Miller Grp,1999,2002,4,825,638,138,1142,198,944,0,3719.51,19.0
1252,Penn Miller Grp,1999,2003,5,720,660,1,1142,198,944,0,3719.51,22.0
1252,Penn Miller Grp,1999,2004,6,761,749,0,1142,198,944,0,3719.51,89.0
1252,Penn Miller Grp,1999,2005,7,754,754,0,1142,198,944,0,3719.51,5.0
1252,Penn Miller Grp,2000,2000,1,609,114,238,1092,188,904,0,3719.51,114.0
1252,Penn Miller Grp,2000,2001,2,528,295,22,1092,188,904,0,3719.51,181.0
1252,Penn Miller Grp,2000,2002,3,818,586,-22,1092,188,904,0,3719.51,291.0
1252,Penn Miller Grp,2000,2003,4,880,741,22,1092,188,904,0,3719.51,155.0
1252,Penn Miller Grp,2000,2004,5,881,822,21,1092,188,904,0,3719.51,81.0
1252,Penn Miller Grp,2000,2005,6,935,875,0,1092,188,904,0,3719.51,53.0
1252,Penn Miller Grp,2001,2001,1,672,217,185,1338,245,1093,0,3719.51,217.0
1252,Penn Miller Grp,2001,2002,2,725,477,138,1338,245,1093,0,3719.51,260.0
1252,Penn Miller Grp,2001,2003,3,541,498,34,1338,245,1093,0,3719.51,21.0
1252,Penn Miller Grp,2001,2004,4,591,527,38,1338,245,1093,0,3719.51,29.0
1252,Penn Miller Grp,2001,2005,5,536,536,0,1338,245,1093,0,3719.51,9.0
2712,Pennsylvania Natl Ins Grp,1998,1998,1,1302,215,837,9041,695,8346,0,25922.001,215.0
2712,Pennsylvania Natl Ins Grp,1998,1999,2,1596,421,897,9041,695,8346,0,25922.001,206.0
2712,Pennsylvania Natl Ins Grp,1998,2000,3,1651,558,688,9041,695,8346,0,25922.001,137.0
2712,Pennsylvania Natl Ins Grp,1998,2001,4,1605,940,432,9041,695,8346,0,25922.001,382.0
2712,Pennsylvania Natl Ins Grp,1998,2002,5,1810,1360,344,9041,695,8346,0,25922.001,420.0
2712,Pennsylvania Natl Ins Grp,1998,2003,6,1857,1444,234,9041,695,8346,0,25922.001,84.0
2712,Pennsylvania Natl Ins Grp,1998,2004,7,1923,1531,50,9041,695,8346,0,25922.001,87.0
2712,Pennsylvania Natl Ins Grp,1998,2005,8,2270,1760,28,9041,695,8346,0,25922.001,229.0
2712,Pennsylvania Natl Ins Grp,1998,2006,9,2656,2285,183,9041,695,8346,0,25922.001,525.0
2712,Pennsylvania Natl Ins Grp,1998,2007,10,2803,2467,204,9041,695,8346,0,25922.001,182.0
2712,Pennsylvania Natl Ins Grp,1999,1999,1,2020,144,1397,9582,445,9136,0,25922.001,144.0
2712,Pennsylvania Natl Ins Grp,1999,2000,2,1860,492,1102,9582,445,9136,0,25922.001,348.0
2712,Pennsylvania Natl Ins Grp,1999,2001,3,1804,813,755,9582,445,9136,0,25922.001,321.0
2712,Pennsylvania Natl Ins Grp,1999,2002,4,1876,1155,486,9582,445,9136,0,25922.001,342.0
2712,Pennsylvania Natl Ins Grp,1999,2003,5,2144,1492,464,9582,445,9136,0,25922.001,337.0
2712,Pennsylvania Natl Ins Grp,1999,2004,6,2492,1824,261,9582,445,9136,0,25922.001,332.0
2712,Pennsylvania Natl Ins Grp,1999,2005,7,2267,2088,45,9582,445,9136,0,25922.001,264.0
2712,Pennsylvania Natl Ins Grp,1999,2006,8,2656,2206,267,9582,445,9136,0,25922.001,118.0
2712,Pennsylvania Natl Ins Grp,1999,2007,9,3012,2648,301,9582,445,9136,0,25922.001,442.0
2712,Pennsylvania Natl Ins Grp,1999,2008,10,2984,2713,236,9582,445,9136,0,25922.001,65.0
2712,Pennsylvania Natl Ins Grp,2000,2000,1,1994,105,1672,11077,613,10464,0,25922.001,105.0
2712,Pennsylvania Natl Ins Grp,2000,2001,2,1850,265,1360,11077,613,10464,0,25922.001,160.0
2712,Pennsylvania Natl Ins Grp,2000,2002,3,1537,585,866,11077,613,10464,0,25922.001,320.0
2712,Pennsylvania Natl Ins Grp,2000,2003,4,1582,832,627,11077,613,10464,0,25922.001,247.0
2712,Pennsylvania Natl Ins Grp,2000,2004,5,1814,957,488,11077,613,10464,0,25922.001,125.0
2712,Pennsylvania Natl Ins Grp,2000,2005,6,1703,1438,212,11077,613,10464,0,25922.001,481.0
2712,Pennsylvania Natl Ins Grp,2000,2006,7,1940,1440,394,11077,613,10464,0,25922.001,2.0
2712,Pennsylvania Natl Ins Grp,2000,2007,8,2079,1533,444,11077,613,10464,0,25922.001,93.0
2712,Pennsylvania Natl Ins Grp,2000,2008,9,1998,1565,330,11077,613,10464,0,25922.001,32.0
2712,Pennsylvania Natl Ins Grp,2000,2009,10,2033,1612,255,11077,613,10464,0,25922.001,47.0
2712,Pennsylvania Natl Ins Grp,2001,2001,1,2134,108,1952,12801,244,12557,0,25922.001,108.0
2712,Pennsylvania Natl Ins Grp,2001,2002,2,1477,175,1205,12801,244,12557,0,25922.001,67.0
2712,Pennsylvania Natl Ins Grp,2001,2003,3,1555,410,1047,12801,244,12557,0,25922.001,235.0
2712,Pennsylvania Natl Ins Grp,2001,2004,4,1491,595,517,12801,244,12557,0,25922.001,185.0
2712,Pennsylvania Natl Ins Grp,2001,2005,5,1501,973,316,12801,244,12557,0,25922.001,378.0
2712,Pennsylvania Natl Ins Grp,2001,2006,6,1596,1039,427,12801,244,12557,0,25922.001,66.0
2712,Pennsylvania Natl Ins Grp,2001,2007,7,1777,1112,497,12801,244,12557,0,25922.001,73.0
2712,Pennsylvania Natl Ins Grp,2001,2008,8,1574,1203,342,12801,244,12557,0,25922.001,91.0
2712,Pennsylvania Natl Ins Grp,2001,2009,9,1493,1218,239,12801,244,12557,0,25922.001,15.0
2712,Pennsylvania Natl Ins Grp,2001,2010,10,1645,1266,244,12801,244,12557,0,25922.001,48.0
2712,Pennsylvania Natl Ins Grp,2002,2002,1,2433,56,2354,14731,141,14591,0,25922.001,56.0
2712,Pennsylvania Natl Ins Grp,2002,2003,2,2132,272,1680,14731,141,14591,0,25922.001,216.0
2712,Pennsylvania Natl Ins Grp,2002,2004,3,1995,549,1065,14731,141,14591,0,25922.001,277.0
2712,Pennsylvania Natl Ins Grp,2002,2005,4,1814,962,462,14731,141,14591,0,25922.001,413.0
2712,Pennsylvania Natl Ins Grp,2002,2006,5,2528,1675,591,14731,141,14591,0,25922.001,713.0
2712,Pennsylvania Natl Ins Grp,2002,2007,6,2835,1995,589,14731,141,14591,0,25922.001,320.0
2712,Pennsylvania Natl Ins Grp,2002,2008,7,3282,2237,518,14731,141,14591,0,25922.001,242.0
2712,Pennsylvania Natl Ins Grp,2002,2009,8,3480,2802,387,14731,141,14591,0,25922.001,565.0
2712,Pennsylvania Natl Ins Grp,2002,2010,9,3703,3213,268,14731,141,14591,0,25922.001,411.0
2712,Pennsylvania Natl Ins Grp,2002,2011,10,3881,3390,162,14731,141,14591,0,25922.001,177.0
2712,Pennsylvania Natl Ins Grp,2003,2003,1,2876,168,2316,15246,188,15058,0,25922.001,168.0
2712,Pennsylvania Natl Ins Grp,2003,2004,2,2893,732,1297,15246,188,15058,0,25922.001,564.0
2712,Pennsylvania Natl Ins Grp,2003,2005,3,3168,1336,869,15246,188,15058,0,25922.001,604.0
2712,Pennsylvania Natl Ins Grp,2003,2006,4,4171,2371,1111,15246,188,15058,0,25922.001,1035.0
2712,Pennsylvania Natl Ins Grp,2003,2007,5,4987,3221,1123,15246,188,15058,0,25922.001,850.0
2712,Pennsylvania Natl Ins Grp,2003,2008,6,5623,4515,863,15246,188,15058,0,25922.001,1294.0
2712,Pennsylvania Natl Ins Grp,2003,2009,7,5989,4791,805,15246,188,15058,0,25922.001,276.0
2712,Pennsylvania Natl Ins Grp,2003,2010,8,6161,5164,568,15246,188,15058,0,25922.001,373.0
2712,Pennsylvania Natl Ins Grp,2003,2011,9,6130,5289,308,15246,188,15058,0,25922.001,125.0
2712,Pennsylvania Natl Ins Grp,2003,2012,10,6214,6004,180,15246,188,15058,0,25922.001,715.0
2712,Pennsylvania Natl Ins Grp,2004,2004,1,4856,700,2528,17336,209,17127,0,25922.001,700.0
2712,Pennsylvania Natl Ins Grp,2004,2005,2,6499,3731,1305,17336,209,17127,0,25922.001,3031.0
2712,Pennsylvania Natl Ins Grp,2004,2006,3,7984,4746,1472,17336,209,17127,0,25922.001,1015.0
2712,Pennsylvania Natl Ins Grp,2004,2007,4,10736,6929,1840,17336,209,17127,0,25922.001,2183.0
2712,Pennsylvania Natl Ins Grp,2004,2008,5,13036,10069,1637,17336,209,17127,0,25922.001,3140.0
2712,Pennsylvania Natl Ins Grp,2004,2009,6,13430,11294,1318,17336,209,17127,0,25922.001,1225.0
2712,Pennsylvania Natl Ins Grp,2004,2010,7,16275,14227,1219,17336,209,17127,0,25922.001,2933.0
2712,Pennsylvania Natl Ins Grp,2004,2011,8,16113,15275,789,17336,209,17127,0,25922.001,1048.0
2712,Pennsylvania Natl Ins Grp,2004,2012,9,15884,15376,417,17336,209,17127,0,25922.001,101.0
2712,Pennsylvania Natl Ins Grp,2004,2013,10,15829,15465,234,17336,209,17127,0,25922.001,89.0
2712,Pennsylvania Natl Ins Grp,2005,2005,1,4998,967,3354,20346,263,20083,0,25922.001,967.0
2712,Pennsylvania Natl Ins Grp,2005,2006,2,4915,1947,1991,20346,263,20083,0,25922.001,980.0
2712,Pennsylvania Natl Ins Grp,2005,2007,3,6896,3107,2219,20346,263,20083,0,25922.001,1160.0
2712,Pennsylvania Natl Ins Grp,2005,2008,4,8245,4705,2171,20346,263,20083,0,25922.001,1598.0
2712,Pennsylvania Natl Ins Grp,2005,2009,5,8890,6918,1508,20346,263,20083,0,25922.001,2213.0
2712,Pennsylvania Natl Ins Grp,2005,2010,6,8823,7336,1109,20346,263,20083,0,25922.001,418.0
2712,Pennsylvania Natl Ins Grp,2005,2011,7,8816,7576,907,20346,263,20083,0,25922.001,240.0
2712,Pennsylvania Natl Ins Grp,2005,2012,8,8819,7969,432,20346,263,20083,0,25922.001,393.0
2712,Pennsylvania Natl Ins Grp,2005,2013,9,9505,9001,247,20346,263,20083,0,25922.001,1032.0
2712,Pennsylvania Natl Ins Grp,2005,2014,10,9737,9500,203,20346,263,20083,0,25922.001,499.0
2712,Pennsylvania Natl Ins Grp,2006,2006,1,5738,718,4173,20551,320,20231,0,25922.001,718.0
2712,Pennsylvania Natl Ins Grp,2006,2007,2,5639,1368,3560,20551,320,20231,0,25922.001,650.0
2712,Pennsylvania Natl Ins Grp,2006,2008,3,5957,1769,3145,20551,320,20231,0,25922.001,401.0
2712,Pennsylvania Natl Ins Grp,2006,2009,4,6349,2519,2015,20551,320,20231,0,25922.001,750.0
2712,Pennsylvania Natl Ins Grp,2006,2010,5,6405,3905,1606,20551,320,20231,0,25922.001,1386.0
2712,Pennsylvania Natl Ins Grp,2006,2011,6,6111,4496,1150,20551,320,20231,0,25922.001,591.0
2712,Pennsylvania Natl Ins Grp,2006,2012,7,5813,4908,617,20551,320,20231,0,25922.001,412.0
2712,Pennsylvania Natl Ins Grp,2006,2013,8,5769,5171,422,20551,320,20231,0,25922.001,263.0
2712,Pennsylvania Natl Ins Grp,2006,2014,9,6177,5544,352,20551,320,20231,0,25922.001,373.0
2712,Pennsylvania Natl Ins Grp,2006,2015,10,6147,5701,262,20551,320,20231,0,25922.001,157.0
2712,Pennsylvania Natl Ins Grp,2007,2007,1,8130,655,6798,20581,375,20207,0,25922.001,655.0
2712,Pennsylvania Natl Ins Grp,2007,2008,2,6058,1106,4395,20581,375,20207,0,25922.001,451.0
2712,Pennsylvania Natl Ins Grp,2007,2009,3,5861,1847,3158,20581,375,20207,0,25922.001,741.0
2712,Pennsylvania Natl Ins Grp,2007,2010,4,5955,2656,2207,20581,375,20207,0,25922.001,809.0
2712,Pennsylvania Natl Ins Grp,2007,2011,5,6363,3532,1681,20581,375,20207,0,25922.001,876.0
2712,Pennsylvania Natl Ins Grp,2007,2012,6,6589,3958,1137,20581,375,20207,0,25922.001,426.0
2712,Pennsylvania Natl Ins Grp,2007,2013,7,6893,5084,833,20581,375,20207,0,25922.001,1126.0
2712,Pennsylvania Natl Ins Grp,2007,2014,8,7300,5333,688,20581,375,20207,0,25922.001,249.0
2712,Pennsylvania Natl Ins Grp,2007,2015,9,7551,5586,450,20581,375,20207,0,25922.001,253.0
2712,Pennsylvania Natl Ins Grp,2007,2016,10,7733,7060,414,20581,375,20207,0,25922.001,1474.0
7838,RLI Ins Co Grp,1998,1998,1,3787,49,3542,7941,2727,5214,0,27549.277,49.0
7838,RLI Ins Co Grp,1998,1999,2,787,133,551,7941,2727,5214,0,27549.277,84.0
7838,RLI Ins Co Grp,1998,2000,3,2006,219,1711,7941,2727,5214,0,27549.277,86.0
7838,RLI Ins Co Grp,1998,2001,4,2134,387,1550,7941,2727,5214,0,27549.277,168.0
7838,RLI Ins Co Grp,1998,2002,5,1233,454,623,7941,2727,5214,0,27549.277,67.0
7838,RLI Ins Co Grp,1998,2003,6,1081,699,342,7941,2727,5214,0,27549.277,245.0
7838,RLI Ins Co Grp,1998,2004,7,931,734,55,7941,2727,5214,0,27549.277,35.0
7838,RLI Ins Co Grp,1998,2005,8,1058,808,36,7941,2727,5214,0,27549.277,74.0
7838,RLI Ins Co Grp,1998,2006,9,1154,895,10,7941,2727,5214,0,27549.277,87.0
7838,RLI Ins Co Grp,1998,2007,10,1110,958,37,7941,2727,5214,0,27549.277,63.0
7838,RLI Ins Co Grp,1999,1999,1,3177,41,2846,8309,1199,7110,0,27549.277,41.0
7838,RLI Ins Co Grp,1999,2000,2,2121,313,1457,8309,1199,7110,0,27549.277,272.0
7838,RLI Ins Co Grp,1999,2001,3,1989,415,1254,8309,1199,7110,0,27549.277,102.0
7838,RLI Ins Co Grp,1999,2002,4,1327,724,339,8309,1199,7110,0,27549.277,309.0
7838,RLI Ins Co Grp,1999,2003,5,1871,922,564,8309,1199,7110,0,27549.277,198.0
7838,RLI Ins Co Grp,1999,2004,6,2034,1068,701,8309,1199,7110,0,27549.277,146.0
7838,RLI Ins Co Grp,1999,2005,7,2140,1127,717,8309,1199,7110,0,27549.277,59.0
7838,RLI Ins Co Grp,1999,2006,8,3065,1324,726,8309,1199,7110,0,27549.277,197.0
7838,RLI Ins Co Grp,1999,2007,9,3859,1498,683,8309,1199,7110,0,27549.277,174.0
7838,RLI Ins Co Grp,1999,2008,10,3578,1980,521,8309,1199,7110,0,27549.277,482.0
7838,RLI Ins Co Grp,2000,2000,1,1016,3,994,9468,1345,8123,0,27549.277,3.0
7838,RLI Ins Co Grp,2000,2001,2,1065,10,896,9468,1345,8123,0,27549.277,7.0
7838,RLI Ins Co Grp,2000,2002,3,2810,102,1725,9468,1345,8123,0,27549.277,92.0
7838,RLI Ins Co Grp,2000,2003,4,2505,1328,834,9468,1345,8123,0,27549.277,1226.0
7838,RLI Ins Co Grp,2000,2004,5,2936,1705,879,9468,1345,8123,0,27549.277,377.0
7838,RLI Ins Co Grp,2000,2005,6,2977,1766,976,9468,1345,8123,0,27549.277,61.0
7838,RLI Ins Co Grp,2000,2006,7,3092,2038,954,9468,1345,8123,0,27549.277,272.0
7838,RLI Ins Co Grp,2000,2007,8,3090,2121,952,9468,1345,8123,0,27549.277,83.0
7838,RLI Ins Co Grp,2000,2008,9,2513,2132,346,9468,1345,8123,0,27549.277,11.0
7838,RLI Ins Co Grp,2000,2009,10,2523,2136,232,9468,1345,8123,0,27549.277,4.0
7838,RLI Ins Co Grp,2001,2001,1,4171,42,3674,10143,1746,8397,0,27549.277,42.0
7838,RLI Ins Co Grp,2001,2002,2,3587,121,2705,10143,1746,8397,0,27549.277,79.0
7838,RLI Ins Co Grp,2001,2003,3,2511,460,1156,10143,1746,8397,0,27549.277,339.0
7838,RLI Ins Co Grp,2001,2004,4,2425,752,437,10143,1746,8397,0,27549.277,292.0
7838,RLI Ins Co Grp,2001,2005,5,2940,1507,727,10143,1746,8397,0,27549.277,755.0
7838,RLI Ins Co Grp,2001,2006,6,3205,1863,850,10143,1746,8397,0,27549.277,356.0
7838,RLI Ins Co Grp,2001,2007,7,3535,2054,981,10143,1746,8397,0,27549.277,191.0
7838,RLI Ins Co Grp,2001,2008,8,3000,2064,664,10143,1746,8397,0,27549.277,10.0
7838,RLI Ins Co Grp,2001,2009,9,2827,2069,488,10143,1746,8397,0,27549.277,5.0
7838,RLI Ins Co Grp,2001,2010,10,2377,2079,294,10143,1746,8397,0,27549.277,10.0
7838,RLI Ins Co Grp,2002,2003,2,4978,222,4178,14606,4156,10450,0,27549.277,235.0
7838,RLI Ins Co Grp,2002,2004,3,3101,534,1710,14606,4156,10450,0,27549.277,312.0
7838,RLI Ins Co Grp,2002,2005,4,2235,978,769,14606,4156,10450,0,27549.277,444.0
7838,RLI Ins Co Grp,2002,2006,5,2891,1069,1643,14606,4156,10450,0,27549.277,91.0
7838,RLI Ins Co Grp,2002,2007,6,2508,1156,1096,14606,4156,10450,0,27549.277,87.0
7838,RLI Ins Co Grp,2002,2008,7,2060,1330,692,14606,4156,10450,0,27549.277,174.0
7838,RLI Ins Co Grp,2002,2009,8,1795,1351,435,14606,4156,10450,0,27549.277,21.0
7838,RLI Ins Co Grp,2003,2003,1,10585,261,9757,20832,4973,15859,0,27549.277,261.0
7838,RLI Ins Co Grp,2003,2004,2,11745,1306,8491,20832,4973,15859,0,27549.277,1045.0
7838,RLI Ins Co Grp,2003,2005,3,7682,2708,3415,20832,4973,15859,0,27549.277,1402.0
7838,RLI Ins Co Grp,2003,2006,4,7010,3846,1978,20832,4973,15859,0,27549.277,1138.0
7838,RLI Ins Co Grp,2003,2007,5,6683,4024,1143,20832,4973,15859,0,27549.277,178.0
7838,RLI Ins Co Grp,2003,2008,6,6482,4791,777,20832,4973,15859,0,27549.277,767.0
7838,RLI Ins Co Grp,2003,2010,8,5512,4866,297,20832,4973,15859,0,27549.277,99.0
7838,RLI Ins Co Grp,2003,2011,9,5339,5170,150,20832,4973,15859,0,27549.277,304.0
7838,RLI Ins Co Grp,2003,2012,10,5206,5173,20,20832,4973,15859,0,27549.277,3.0
7838,RLI Ins Co Grp,2004,2004,1,12079,506,10886,22884,5308,17576,0,27549.277,506.0
7838,RLI Ins Co Grp,2004,2005,2,9510,760,7330,22884,5308,17576,0,27549.277,254.0
7838,RLI Ins Co Grp,2004,2006,3,7687,2372,4069,22884,5308,17576,0,27549.277,1612.0
7838,RLI Ins Co Grp,2004,2007,4,6610,3507,2163,22884,5308,17576,0,27549.277,1135.0
7838,RLI Ins Co Grp,2004,2008,5,5396,3956,1256,22884,5308,17576,0,27549.277,449.0
7838,RLI Ins Co Grp,2004,2009,6,4774,4060,693,22884,5308,17576,0,27549.277,104.0
7838,RLI Ins Co Grp,2004,2010,7,4485,4061,399,22884,5308,17576,0,27549.277,1.0
7838,RLI Ins Co Grp,2004,2011,8,4773,4121,263,22884,5308,17576,0,27549.277,60.0
7838,RLI Ins Co Grp,2004,2012,9,4613,4564,36,22884,5308,17576,0,27549.277,443.0
7838,RLI Ins Co Grp,2004,2013,10,4587,4565,22,22884,5308,17576,0,27549.277,1.0
7838,RLI Ins Co Grp,2005,2005,1,9222,154,8324,18320,4523,13797,0,27549.277,154.0
7838,RLI Ins Co Grp,2005,2006,2,7229,728,5103,18320,4523,13797,0,27549.277,574.0
7838,RLI Ins Co Grp,2005,2007,3,5908,1718,2868,18320,4523,13797,0,27549.277,990.0
7838,RLI Ins Co Grp,2005,2008,4,5285,3007,1647,18320,4523,13797,0,27549.277,1289.0
7838,RLI Ins Co Grp,2005,2009,5,4460,3194,992,18320,4523,13797,0,27549.277,187.0
7838,RLI Ins Co Grp,2005,2010,6,3894,3225,382,18320,4523,13797,0,27549.277,31.0
7838,RLI Ins Co Grp,2005,2011,7,3736,3252,209,18320,4523,13797,0,27549.277,27.0
7838,RLI Ins Co Grp,2005,2012,8,4125,3347,112,18320,4523,13797,0,27549.277,95.0
7838,RLI Ins Co Grp,2005,2013,9,3943,3476,50,18320,4523,13797,0,27549.277,129.0
7838,RLI Ins Co Grp,2005,2014,10,3956,3894,62,18320,4523,13797,0,27549.277,418.0
7838,RLI Ins Co Grp,2006,2006,1,5819,41,5717,12757,3131,9626,0,27549.277,41.0
7838,RLI Ins Co Grp,2006,2007,2,5079,205,3349,12757,3131,9626,0,27549.277,164.0
7838,RLI Ins Co Grp,2006,2008,3,3916,1640,2257,12757,3131,9626,0,27549.277,1435.0
7838,RLI Ins Co Grp,2006,2009,4,3249,1661,1581,12757,3131,9626,0,27549.277,21.0
7838,RLI Ins Co Grp,2006,2011,6,2091,1662,415,12757,3131,9626,0,27549.277,1.0
7838,RLI Ins Co Grp,2006,2012,7,1975,1665,297,12757,3131,9626,0,27549.277,3.0
7838,RLI Ins Co Grp,2006,2013,8,1910,1667,243,12757,3131,9626,0,27549.277,2.0
7838,RLI Ins Co Grp,2007,2007,1,4305,29,4234,10117,2527,7590,0,27549.277,29.0
7838,RLI Ins Co Grp,2007,2008,2,3595,56,3490,10117,2527,7590,0,27549.277,27.0
7838,RLI Ins Co Grp,2007,2009,3,2220,77,2143,10117,2527,7590,0,27549.277,21.0
7838,RLI Ins Co Grp,2007,2010,4,1233,90,1143,10117,2527,7590,0,27549.277,13.0
7838,RLI Ins Co Grp,2007,2011,5,641,91,531,10117,2527,7590,0,27549.277,1.0
7838,RLI Ins Co Grp,2007,2012,6,139,99,14,10117,2527,7590,0,27549.277,8.0
7838,RLI Ins Co Grp,2007,2013,7,125,101,24,10117,2527,7590,0,27549.277,2.0
38300,Samsung Fire & Marine Ins Co Ltd,1998,1998,1,624,19,466,1780,889,891,1,8298.647,19.0
38300,Samsung Fire & Marine Ins Co Ltd,1998,1999,2,668,98,462,1780,889,891,1,8298.647,79.0
38300,Samsung Fire & Marine Ins Co Ltd,1998,2001,4,659,231,428,1780,889,891,1,8298.647,146.0
38300,Samsung Fire & Marine Ins Co Ltd,1998,2002,5,589,254,335,1780,889,891,1,8298.647,23.0
38300,Samsung Fire & Marine Ins Co Ltd,1998,2004,7,348,243,105,1780,889,891,1,8298.647,1.0
38300,Samsung Fire & Marine Ins Co Ltd,1999,1999,1,847,21,792,2613,1403,1210,1,8298.647,21.0
38300,Samsung Fire & Marine Ins Co Ltd,1999,2000,2,847,82,640,2613,1403,1210,1,8298.647,61.0
38300,Samsung Fire & Marine Ins Co Ltd,1999,2001,3,1158,188,545,2613,1403,1210,1,8298.647,106.0
